question,type,options,answer,model,tone,difficulty
What geographic region are you located in?,SINGLE-SELECT,North America; Europe; Asia; South America; Africa; Australia,North America,Gemini,verbose,short
What geographic region are you located in?,SINGLE-SELECT,North America; Europe; Asia; South America; Africa; Australia,North America,Gemini,concise,short
What geographic region are you located in?,SINGLE-SELECT,North America; Europe; Asia; South America; Africa; Australia,North America,Gemini,colloquial,short
What geographic region are you located in?,SINGLE-SELECT,North America; Europe; Asia; South America; Africa; Australia,North America,Gemini,explanatory,short
What geographic region are you located in?,SINGLE-SELECT,North America; Europe; Asia; South America; Africa; Australia,North America,Gemini,annoyed,short
What inspires your artistic creations?,SINGLE-SELECT,Nature; People; Abstract Concepts; Dreams; Current Events,Nature,Gemini,verbose,short
What inspires your artistic creations?,SINGLE-SELECT,Nature; People; Abstract Concepts; Dreams; Current Events,Nature,Gemini,concise,short
What inspires your artistic creations?,SINGLE-SELECT,Nature; People; Abstract Concepts; Dreams; Current Events,Nature,Gemini,colloquial,short
What inspires your artistic creations?,SINGLE-SELECT,Nature; People; Abstract Concepts; Dreams; Current Events,Nature,Gemini,explanatory,short
What inspires your artistic creations?,SINGLE-SELECT,Nature; People; Abstract Concepts; Dreams; Current Events,Nature,Gemini,annoyed,short
What is the purpose of your communication?,SINGLE-SELECT,Feedback; Inquiry; Complaint; Collaboration; Information Sharing,Information Sharing,Gemini,verbose,short
What is the purpose of your communication?,SINGLE-SELECT,Feedback; Inquiry; Complaint; Collaboration; Information Sharing,Information Sharing,Gemini,concise,short
What is the purpose of your communication?,SINGLE-SELECT,Feedback; Inquiry; Complaint; Collaboration; Information Sharing,Information Sharing,Gemini,colloquial,short
What is the purpose of your communication?,SINGLE-SELECT,Feedback; Inquiry; Complaint; Collaboration; Information Sharing,Information Sharing,Gemini,explanatory,short
What is the purpose of your communication?,SINGLE-SELECT,Feedback; Inquiry; Complaint; Collaboration; Information Sharing,Information Sharing,Gemini,annoyed,short
What is your age range?,SINGLE-SELECT,18-24; 25-34; 35-44; 45-54; 55+,3544,Gemini,verbose,short
What is your age range?,SINGLE-SELECT,18-24; 25-34; 35-44; 45-54; 55+,3544,Gemini,concise,short
What is your age range?,SINGLE-SELECT,18-24; 25-34; 35-44; 45-54; 55+,I am 55,Gemini,colloquial,short
What is your age range?,SINGLE-SELECT,18-24; 25-34; 35-44; 45-54; 55+,3544,Gemini,explanatory,short
What is your age range?,SINGLE-SELECT,18-24; 25-34; 35-44; 45-54; 55+,3544,Gemini,annoyed,short
What is your biggest accomplishment in the art and design industry?,SINGLE-SELECT,Winning a design award; Getting featured in a design publication; Successfully launching a design project; Building a strong portfolio; Establishing a loyal client base,Winning a design award,Gemini,verbose,short
What is your biggest accomplishment in the art and design industry?,SINGLE-SELECT,Winning a design award; Getting featured in a design publication; Successfully launching a design project; Building a strong portfolio; Establishing a loyal client base,Winning a design award,Gemini,concise,short
What is your biggest accomplishment in the art and design industry?,SINGLE-SELECT,Winning a design award; Getting featured in a design publication; Successfully launching a design project; Building a strong portfolio; Establishing a loyal client base,Winning a design award,Gemini,colloquial,short
What is your biggest accomplishment in the art and design industry?,SINGLE-SELECT,Winning a design award; Getting featured in a design publication; Successfully launching a design project; Building a strong portfolio; Establishing a loyal client base,Winning a design award,Gemini,explanatory,short
What is your biggest accomplishment in the art and design industry?,SINGLE-SELECT,Winning a design award; Getting featured in a design publication; Successfully launching a design project; Building a strong portfolio; Establishing a loyal client base,Winning a design award,Gemini,annoyed,short
What is your biggest challenge in the art and design industry?,SINGLE-SELECT,Competition; Finding Clients; Balancing Creative Vision and Client Needs; Time Management; Pricing your services,Competition,Gemini,verbose,short
What is your biggest challenge in the art and design industry?,SINGLE-SELECT,Competition; Finding Clients; Balancing Creative Vision and Client Needs; Time Management; Pricing your services,Competition,Gemini,concise,short
What is your biggest challenge in the art and design industry?,SINGLE-SELECT,Competition; Finding Clients; Balancing Creative Vision and Client Needs; Time Management; Pricing your services,Competition,Gemini,colloquial,short
What is your biggest challenge in the art and design industry?,SINGLE-SELECT,Competition; Finding Clients; Balancing Creative Vision and Client Needs; Time Management; Pricing your services,Competition,Gemini,explanatory,short
What is your biggest challenge in the art and design industry?,SINGLE-SELECT,Competition; Finding Clients; Balancing Creative Vision and Client Needs; Time Management; Pricing your services,Competition,Gemini,annoyed,short
What is your biggest challenge in your current role?,SINGLE-SELECT,Lack of Resources; Lack of Time; Lack of Support; Other,Lack of Resources,Gemini,verbose,short
What is your biggest challenge in your current role?,SINGLE-SELECT,Lack of Resources; Lack of Time; Lack of Support; Other,Lack of Resources,Gemini,concise,short
What is your biggest challenge in your current role?,SINGLE-SELECT,Lack of Resources; Lack of Time; Lack of Support; Other,Lack of Resources,Gemini,colloquial,short
What is your biggest challenge in your current role?,SINGLE-SELECT,Lack of Resources; Lack of Time; Lack of Support; Other,Lack of Resources,Gemini,explanatory,short
What is your biggest challenge in your current role?,SINGLE-SELECT,Lack of Resources; Lack of Time; Lack of Support; Other,Lack of Resources,Gemini,annoyed,short
What is your biggest communication challenge?,SINGLE-SELECT,Lack of clarity; Lack of responsiveness; Misunderstandings; Information overload; Other,Lack of clarity,Gemini,verbose,short
What is your biggest communication challenge?,SINGLE-SELECT,Lack of clarity; Lack of responsiveness; Misunderstandings; Information overload; Other,Lack of clarity,Gemini,concise,short
What is your biggest communication challenge?,SINGLE-SELECT,Lack of clarity; Lack of responsiveness; Misunderstandings; Information overload; Other,Lack of clarity,Gemini,colloquial,short
What is your biggest communication challenge?,SINGLE-SELECT,Lack of clarity; Lack of responsiveness; Misunderstandings; Information overload; Other,Lack of clarity,Gemini,explanatory,short
What is your biggest communication challenge?,SINGLE-SELECT,Lack of clarity; Lack of responsiveness; Misunderstandings; Information overload; Other,Lack of clarity,Gemini,annoyed,short
What is your biggest design pet peeve?,SINGLE-SELECT,Inconsistent Branding; Poor Typography; Cluttered Designs; Lack of Accessibility; Poor User Experience,Lack of Accessibility,Gemini,verbose,short
What is your biggest design pet peeve?,SINGLE-SELECT,Inconsistent Branding; Poor Typography; Cluttered Designs; Lack of Accessibility; Poor User Experience,Lack of Accessibility,Gemini,concise,short
What is your biggest design pet peeve?,SINGLE-SELECT,Inconsistent Branding; Poor Typography; Cluttered Designs; Lack of Accessibility; Poor User Experience,Inconsistent Branding,Gemini,colloquial,short
What is your biggest design pet peeve?,SINGLE-SELECT,Inconsistent Branding; Poor Typography; Cluttered Designs; Lack of Accessibility; Poor User Experience,Inconsistent Branding,Gemini,explanatory,short
What is your biggest design pet peeve?,SINGLE-SELECT,Inconsistent Branding; Poor Typography; Cluttered Designs; Lack of Accessibility; Poor User Experience,Inconsistent Branding,Gemini,annoyed,short
What is your biggest inspiration for your designs?,SINGLE-SELECT,Nature; Architecture; Music; Literature; Technology,Nature,Gemini,verbose,short
What is your biggest inspiration for your designs?,SINGLE-SELECT,Nature; Architecture; Music; Literature; Technology,Nature,Gemini,concise,short
What is your biggest inspiration for your designs?,SINGLE-SELECT,Nature; Architecture; Music; Literature; Technology,Nature,Gemini,colloquial,short
What is your biggest inspiration for your designs?,SINGLE-SELECT,Nature; Architecture; Music; Literature; Technology,Nature,Gemini,explanatory,short
What is your biggest inspiration for your designs?,SINGLE-SELECT,Nature; Architecture; Music; Literature; Technology,Nature,Gemini,annoyed,short
What is your budget for this project?,SINGLE-SELECT,"Under $10,000; $10,000 - $50,000; $50,000 - $100,000; Over $100,000",Under 10000,Gemini,verbose,short
What is your budget for this project?,SINGLE-SELECT,"Under $10,000; $10,000 - $50,000; $50,000 - $100,000; Over $100,000",Under 10000,Gemini,concise,short
What is your budget for this project?,SINGLE-SELECT,"Under $10,000; $10,000 - $50,000; $50,000 - $100,000; Over $100,000",Under 10000,Gemini,colloquial,short
What is your budget for this project?,SINGLE-SELECT,"Under $10,000; $10,000 - $50,000; $50,000 - $100,000; Over $100,000",Under 10000,Gemini,explanatory,short
What is your budget for this project?,SINGLE-SELECT,"Under $10,000; $10,000 - $50,000; $50,000 - $100,000; Over $100,000",Under 10000,Gemini,annoyed,short
What is your company culture?,SINGLE-SELECT,Formal; Informal; Hybrid,Formal,Gemini,verbose,short
What is your company culture?,SINGLE-SELECT,Formal; Informal; Hybrid,Formal,Gemini,concise,short
What is your company culture?,SINGLE-SELECT,Formal; Informal; Hybrid,Formal,Gemini,colloquial,short
What is your company culture?,SINGLE-SELECT,Formal; Informal; Hybrid,Formal,Gemini,explanatory,short
What is your company culture?,SINGLE-SELECT,Formal; Informal; Hybrid,Formal,Gemini,annoyed,short
What is your company's annual revenue?,SINGLE-SELECT,Under $1 million; $1 million - $10 million; $10 million - $100 million; Over $100 million,100 million,Gemini,verbose,short
What is your company's annual revenue?,SINGLE-SELECT,Under $1 million; $1 million - $10 million; $10 million - $100 million; Over $100 million,100 million,Gemini,concise,short
What is your company's annual revenue?,SINGLE-SELECT,Under $1 million; $1 million - $10 million; $10 million - $100 million; Over $100 million,100 million,Gemini,colloquial,short
What is your company's annual revenue?,SINGLE-SELECT,Under $1 million; $1 million - $10 million; $10 million - $100 million; Over $100 million,100 million,Gemini,explanatory,short
What is your company's annual revenue?,SINGLE-SELECT,Under $1 million; $1 million - $10 million; $10 million - $100 million; Over $100 million,Over 100 million,Gemini,annoyed,short
What is your company's main focus?,SINGLE-SELECT,B2B; B2C; Both,B2B,Gemini,verbose,short
What is your company's main focus?,SINGLE-SELECT,B2B; B2C; Both,B2B,Gemini,concise,short
What is your company's main focus?,SINGLE-SELECT,B2B; B2C; Both,B2B,Gemini,colloquial,short
What is your company's main focus?,SINGLE-SELECT,B2B; B2C; Both,B2B,Gemini,explanatory,short
What is your company's main focus?,SINGLE-SELECT,B2B; B2C; Both,B2B,Gemini,annoyed,short
What is your company's mission?,SINGLE-SELECT,Profit Maximization; Social Impact; Environmental Sustainability; Customer Satisfaction,Profit Maximization,Gemini,verbose,short
What is your company's mission?,SINGLE-SELECT,Profit Maximization; Social Impact; Environmental Sustainability; Customer Satisfaction,Profit Maximization,Gemini,concise,short
What is your company's mission?,SINGLE-SELECT,Profit Maximization; Social Impact; Environmental Sustainability; Customer Satisfaction,Profit Maximization,Gemini,colloquial,short
What is your company's mission?,SINGLE-SELECT,Profit Maximization; Social Impact; Environmental Sustainability; Customer Satisfaction,Profit Maximization,Gemini,explanatory,short
What is your company's mission?,SINGLE-SELECT,Profit Maximization; Social Impact; Environmental Sustainability; Customer Satisfaction,Profit Maximization,Gemini,annoyed,short
What is your company's size?,SINGLE-SELECT,1-50 employees; 51-200 employees; 201-1000 employees; Over 1000 employees,2011000 employees,Gemini,verbose,short
What is your company's size?,SINGLE-SELECT,1-50 employees; 51-200 employees; 201-1000 employees; Over 1000 employees,2011000 employees,Gemini,concise,short
What is your company's size?,SINGLE-SELECT,1-50 employees; 51-200 employees; 201-1000 employees; Over 1000 employees,2011000 employees,Gemini,colloquial,short
What is your company's size?,SINGLE-SELECT,1-50 employees; 51-200 employees; 201-1000 employees; Over 1000 employees,2011000 employees,Gemini,explanatory,short
